target_id	length	eff_length	est_counts	tpm
U00096.3|b3526|AAC76551.2|CDS|kdgK	930	476.797	39	22.3819
U00096.3|b3527|AAC76552.1|CDS|yhjJ	1497	1036.68	122	32.2019
U00096.3|b3528|AAC76553.1|CDS|dctA	1287	826.678	931	308.162
U00096.3|b3529|AAC76554.4|CDS|yhjK	1989	1528.68	209	37.4107
U00096.3|b3530|AAT48188.4|CDS|bcsC	3474	3013.68	46	4.17664
U00096.3|b3531|AAC76556.1|CDS|bcsZ	1107	646.678	10	4.23134
U00096.3|b3532|AAC76557.1|CDS|bcsB	2340	1879.68	33	4.80392
U00096.3|b3533|AAC76558.2|CDS|bcsA	2619	2158.68	34	4.3098
U00096.3|b3534|NA|CDS|bcsQ	753	336.948	13	10.5572
U00096.3|b3535|AAC76560.1|CDS|yhjR	189	79.0231	0	0
U00096.3|b3536|AAC76561.1|CDS|bcsE	1572	1111.68	219	53.9052
U00096.3|b3537|AAC76562.2|CDS|bcsF	192	80.0876	0	0
U00096.3|b3538|AAC76563.1|CDS|bcsG	1680	1219.68	92	20.6399
U00096.3|b4453|AAT48189.1|CDS|ldrD	108	48.8154	0	0
U00096.3|b3539|AAC76564.1|CDS|yhjV	1272	811.678	52	17.5301
U00096.3|b3540|AAC76565.1|CDS|dppF	1005	544.678	9	4.52135
U00096.3|b3541|AAC76566.1|CDS|dppD	984	524.956	7	3.64872
U00096.3|b3542|AAC76567.1|CDS|dppC	903	453.546	2	1.20663
U00096.3|b3543|AAC76568.1|CDS|dppB	1020	559.678	3	1.46673
U00096.3|b3544|AAC76569.1|CDS|dppA	1608	1147.68	73	17.4048
U00096.3|b3546|AAC76570.2|CDS|eptB	1692	1231.68	128	28.4367
U00096.3|b3547|AAC76571.1|CDS|yhjX	1209	748.678	1435	524.472
U00096.3|b3548|AAC76572.2|CDS|yhjY	699	300.86	8	7.27597
U00096.3|b3549|AAC76573.1|CDS|tag	564	224.463	7	8.53334
U00096.3|b3550|AAC76574.1|CDS|yiaC	441	169.541	0	0
U00096.3|b3551|AAC76575.3|CDS|bisC	2334	1873.68	37	5.40347
U00096.3|b3552|AAT48190.1|CDS|yiaD	660	276.811	72	71.1729
U00096.3|b3553|AAC76577.2|CDS|ghrB	975	516.79	218	115.427
U00096.3|b3554|AAC76578.2|CDS|yiaF	711	308.599	960	851.222
U00096.3|b3555|AAC76579.1|CDS|yiaG	291	114.411	0	0
U00096.3|b3556|AAC76580.1|CDS|cspA	213	87.4706	0	0
U00096.3|b4647|NA|CDS|mokA	185	77.5995	0	0
U00096.3|b4455|AAT48191.1|CDS|hokA	153	65.9963	0	0
U00096.3|b3557|AAC76581.1|CDS|insJ	522	204.35	16	21.4245
U00096.3|b3558|AAC76582.1|CDS|insK	852	411.371	21	13.9685
U00096.3|b3559|AAC76583.1|CDS|glyS	2070	1609.68	578	98.255
U00096.3|b3560|AAC76584.1|CDS|glyQ	912	461.229	78	46.2747
U00096.3|b4553|ABD18703.1|CDS|ysaB	300	117.528	0	0
U00096.3|b3561|AAC76585.1|CDS|wecH	996	535.923	18	9.19043
U00096.3|b3562|AAC76586.2|CDS|yiaA	438	168.338	0	0
U00096.3|b3563|AAC76587.2|CDS|yiaB	342	132.274	0	0
U00096.3|b3564|AAC76588.1|CDS|xylB	1455	994.678	11	3.02605
U00096.3|b3565|AAC76589.1|CDS|xylA	1323	862.678	105	33.3048
U00096.3|b3566|AAC76590.1|CDS|xylF	993	533.173	35	17.9625
U00096.3|b3567|AAC76591.1|CDS|xylG	1542	1081.68	110	27.8266
U00096.3|b3568|AAC76592.1|CDS|xylH	1182	721.678	10	3.7916
U00096.3|b3569|AAC76593.1|CDS|xylR	1179	718.678	33	12.5645
U00096.3|b3570|AAT48192.1|CDS|bax	825	390.054	676	474.229
U00096.3|b3571|AAC76595.1|CDS|malS	2031	1570.68	69	12.0206
U00096.3|b3572|AAT48193.1|CDS|avtA	1254	793.678	58	19.9963
U00096.3|b3573|AAC76597.1|CDS|ysaA	474	183.151	0	0
U00096.3|b3574|AAC76598.1|CDS|yiaJ	849	408.967	28	18.7342
U00096.3|b3575|AAC76599.1|CDS|yiaK	999	538.678	6	3.04781
U00096.3|b3576|AAC76600.1|CDS|yiaL	468	180.622	0	0
U00096.3|b3577|AAC76601.1|CDS|yiaM	474	183.151	0	0
U00096.3|b3578|AAT48194.1|CDS|yiaN	1278	817.678	4	1.33858
U00096.3|b3579|AAC76603.1|CDS|yiaO	987	527.689	2	1.03709
U00096.3|b3580|AAC76604.1|CDS|lyxK	1497	1036.68	7	1.84765
U00096.3|b3581|AAC76605.1|CDS|sgbH	663	278.602	1	0.982159
U00096.3|b3582|AAC76606.2|CDS|sgbU	861	418.637	2	1.30725
U00096.3|b3583|AAC76607.1|CDS|sgbE	696	298.951	3	2.74592
U00096.3|b4648|NA|CDS|ysaC	102	46.428	0	0
U00096.3|b4649|NA|CDS|ysaD	192	80.0876	0	0
U00096.3|b3584|AAC76608.1|CDS|yiaT	741	328.647	8	6.66079
U00096.3|b3585|AAC76609.1|CDS|yiaU	975	516.79	37	19.5909
U00096.3|b3586|AAC76610.1|CDS|yiaV	1137	676.678	7	2.83062
U00096.3|b3587|AAC76611.1|CDS|yiaW	324	125.906	0	0
U00096.3|b3588|AAC76612.2|CDS|aldB	1539	1078.68	10	2.53673
U00096.3|b3589|AAT48195.1|CDS|yiaY	1152	691.678	4	1.58242
U00096.3|b3590|AAC76614.1|CDS|selB	1845	1384.68	77	15.2163
U00096.3|b3591|AAC76615.1|CDS|selA	1392	931.678	22	6.46134
U00096.3|b3592|AAC76616.1|CDS|yibF	609	247.835	18	19.8736
U00096.3|b3593|AAC76617.1|CDS|rhsA	4134	3673.68	39.9725	2.97732
U00096.3|b3594|AAC76618.1|CDS|yibA	843	404.184	25	16.9249
U00096.3|b3595|NA|CDS|rhsJ	945	489.964	8	4.46777
U00096.3|b3596|AAC76620.1|CDS|yibG	462	178.118	2	3.07247
U00096.3|b4650|NA|CDS|yibS	252	100.972	0	0
U00096.3|b4651|NA|CDS|yibW	365	140.555	0	0
U00096.3|b4615|NA|CDS|yibV	439	168.738	1	1.62163
U00096.3|b4652|NA|CDS|yibU	199	82.5611	0	0
U00096.3|b3597|AAC76621.1|CDS|yibH	1137	676.678	16	6.46999
U00096.3|b3598|AAC76622.1|CDS|yibI	363	139.827	0	0
U00096.3|b3599|AAC76623.1|CDS|mtlA	1914	1453.68	95	17.8822
U00096.3|b3600|AAC76624.1|CDS|mtlD	1149	688.678	312	123.966
U00096.3|b3601|AAC76625.1|CDS|mtlR	588	236.682	30	34.6834
U00096.3|b4554|ABD18704.1|CDS|yibT	210	86.4223	0	0
U00096.3|b3602|AAC76626.1|CDS|yibL	363	139.827	0	0
U00096.3|b3603|AAC76627.1|CDS|lldP	1656	1195.68	672	153.787
U00096.3|b3604|AAC76628.1|CDS|lldR	777	354.026	242	187.045
U00096.3|b3605|AAC76629.1|CDS|lldD	1191	730.678	258	96.6183
U00096.3|b3606|AAC76630.1|CDS|trmL	474	183.151	2	2.98804
U00096.3|b3607|AAC76631.1|CDS|cysE	822	387.731	47	33.1691
U00096.3|b3608|AAC76632.1|CDS|gpsA	1020	559.678	384	187.741
U00096.3|b3609|AAC76633.1|CDS|secB	468	180.622	489	740.805
U00096.3|b3610|AAC76634.1|CDS|grxC	252	100.972	0	0
U00096.3|b3611|AAC76635.1|CDS|yibN	432	165.949	35	57.7111
U00096.3|b3612|AAC76636.1|CDS|gpmM	1545	1084.68	249	62.8151
U00096.3|b3613|AAC76637.2|CDS|envC	1260	799.678	97	33.1912
U00096.3|b3614|AAC76638.2|CDS|yibQ	960	503.299	71	38.601
U00096.3|b3615|AAC76639.1|CDS|waaH	1035	574.678	21	9.99909
U00096.3|b3616|AAC76640.1|CDS|tdh	1026	565.678	320	154.791
U00096.3|b3617|AAC76641.1|CDS|kbl	1197	736.678	193	71.6878
U00096.3|b3618|AAC76642.2|CDS|yibB	858	416.206	267	175.537
U00096.3|b3619|AAC76643.1|CDS|hldD	933	479.417	390	222.596
U00096.3|b3620|AAC76644.1|CDS|waaF	1047	586.678	182	84.8863
U00096.3|b3621|AAC76645.1|CDS|waaC	960	503.299	229	124.502
U00096.3|b3622|AAC76646.1|CDS|waaL	1260	799.678	1256	429.774
U00096.3|b3623|AAC76647.1|CDS|waaU	1074	613.678	628	280.017
U00096.3|b3624|AAC76648.1|CDS|waaZ	852	411.371	303	201.546
U00096.3|b3625|AAC76649.1|CDS|waaY	699	300.86	308	280.125
U00096.3|b3626|AAC76650.1|CDS|waaR	1017	556.678	616	302.791
U00096.3|b3627|AAC76651.1|CDS|waaO	1020	559.678	619	302.634
U00096.3|b3628|AAC76652.2|CDS|waaB	1080	619.678	548	241.98
U00096.3|b3629|AAC76653.1|CDS|waaS	936	482.043	266	150.995
U00096.3|b3630|AAC76654.1|CDS|waaP	798	369.486	164	121.454
U00096.3|b3631|AAC76655.1|CDS|waaG	1125	664.678	273	112.387
U00096.3|b3632|AAC76656.1|CDS|waaQ	1035	574.678	202	96.1817
U00096.3|b3633|AAC76657.1|CDS|waaA	1278	817.678	123	41.1612
U00096.3|b3634|AAC76658.1|CDS|coaD	480	185.706	9	13.2612
U00096.3|b3635|AAC76659.1|CDS|mutM	810	378.533	17	12.2889
U00096.3|b3636|AAC76660.1|CDS|rpmG	168	71.4868	0	0
U00096.3|b3637|AAC76661.1|CDS|rpmB	237	95.8001	0	0
U00096.3|b3638|AAC76662.2|CDS|yicR	669	282.213	38	36.8445
U00096.3|b3639|AAC76663.2|CDS|dfp	1221	760.678	97	34.8929
U00096.3|b3640|AAC76664.1|CDS|dut	456	175.638	95	148.003
U00096.3|b3641|AAC76665.2|CDS|slmA	597	241.408	96	108.814
U00096.3|b3642|AAC76666.1|CDS|pyrE	642	266.27	192	197.308
U00096.3|b3643|NA|CDS|rph	716	311.87	119	104.409
U00096.3|b3644|AAC76668.1|CDS|yicC	864	421.077	372	241.739
U00096.3|b3645|AAC76669.2|CDS|dinD	825	390.054	30	21.0457
U00096.3|b3646|AAC76670.2|CDS|yicG	618	252.75	57	61.709
U00096.3|b3647|AAC76671.2|CDS|ligB	1683	1222.68	11	2.46176
U00096.3|b3648|AAC76672.1|CDS|gmk	624	256.074	152	162.422
U00096.3|b3649|AAC76673.1|CDS|rpoZ	276	109.235	0	0
U00096.3|b3650|AAC76674.1|CDS|spoT	2109	1648.68	331	54.9361
U00096.3|b3651|AAC76675.1|CDS|trmH	690	295.162	66	61.1856
U00096.3|b3652|AAC76676.1|CDS|recG	2082	1621.68	123	20.7542
U00096.3|b3653|AAC76677.1|CDS|gltS	1206	745.678	60	22.0174
U00096.3|b3654|AAC76678.1|CDS|xanP	1392	931.678	146	42.8798
U00096.3|b3655|AAC76679.1|CDS|yicH	1710	1249.68	62	13.5756
U00096.3|b3656|AAC76680.1|CDS|yicI	2319	1858.68	27	3.97489
U00096.3|b3657|AAC76681.2|CDS|yicJ	1383	922.678	9	2.66906
U00096.3|b4653|NA|CDS|yicT	132	58.1255	0	0
U00096.3|b3659|AAC76682.1|CDS|setC	1185	724.678	14	5.28626
U00096.3|b3660|AAC76683.1|CDS|yicL	924	471.579	63	36.5554
U00096.3|b3661|AAC76684.1|CDS|nlpA	819	385.417	32	22.7188
U00096.3|b4555|ABD18705.1|CDS|yicS	294	115.449	0	0
U00096.3|b3662|AAC76685.2|CDS|nepI	1191	730.678	9	3.37041
U00096.3|b3663|AAC76686.2|CDS|yicN	453	174.407	1	1.56892
U00096.3|b3664|AAC76687.2|CDS|adeQ	1335	874.678	8	2.50269
U00096.3|b3665|AAC76688.1|CDS|adeD	1767	1306.68	40	8.37639
U00096.3|b3666|AAC76689.1|CDS|uhpT	1392	931.678	127	37.2996
U00096.3|b3667|AAC76690.2|CDS|uhpC	1320	859.678	13	4.13784
U00096.3|b3668|AAC76691.2|CDS|uhpB	1503	1042.68	10	2.62431
U00096.3|b3669|AAC76692.1|CDS|uhpA	591	238.248	11	12.6336
U00096.3|b3670|AAC76693.1|CDS|ilvN	291	114.411	0	0
U00096.3|b3671|AAC76694.1|CDS|ilvB	1689	1228.68	11	2.44974
U00096.3|b3672|AAC76695.1|CDS|ivbL	99	45.2246	0	0
U00096.3|b4618|ABP93456.1|CDS|tisB	90	41.5739	0	0
U00096.3|b3673|AAC76696.2|CDS|emrD	1185	724.678	9	3.39831
U00096.3|b3674|AAC76697.1|CDS|yidF	498	193.528	0	0
U00096.3|b3675|AAC76698.1|CDS|yidG	363	139.827	0	0
U00096.3|b3676|AAC76699.1|CDS|yidH	348	134.418	0	0
U00096.3|b3677|AAC76700.1|CDS|yidI	450	173.182	5	7.90012
U00096.3|b3678|AAC76701.1|CDS|yidJ	1494	1033.68	7	1.85301
U00096.3|b3679|AAC76702.1|CDS|yidK	1716	1255.68	5	1.08958
U00096.3|b3680|AAC76703.2|CDS|yidL	894	445.932	28	17.1813
U00096.3|b4556|NA|CDS|glvG	815	382.347	6	4.29397
U00096.3|b3683|NA|CDS|glvC	1617	1156.68	13	3.07536
U00096.3|b3684|AAC76707.1|CDS|yidP	717	312.528	1	0.875541
U00096.3|b3685|AAC76708.2|CDS|yidE	1662	1201.68	69	15.7118
U00096.3|b3686|AAC76709.2|CDS|ibpB	429	164.762	0	0
U00096.3|b3687|AAC76710.1|CDS|ibpA	414	158.906	2	3.44393
U00096.3|b3688|AAC76711.2|CDS|yidQ	333	129.079	0	0
U00096.3|b3689|AAC76712.3|CDS|yidR	1248	787.678	27	9.37952
U00096.3|b3690|AAC76713.2|CDS|cbrA	1065	604.678	14	6.33534
U00096.3|b3691|AAC76714.2|CDS|dgoT	1293	832.678	14	4.60062
U00096.3|b4478|AAT48197.1|CDS|dgoD	1149	688.678	9	3.57596
U00096.3|b4477|AAT48198.1|CDS|dgoA	618	252.75	0	0
U00096.3|b3693|AAC76716.1|CDS|dgoK	879	433.401	1	0.631358
U00096.3|b4479|AAT48199.1|CDS|dgoR	690	295.162	15	13.9058
U00096.3|b3696|AAT48200.1|CDS|yidX	657	275.03	34	33.8271
U00096.3|b3697|AAC76720.1|CDS|yidA	813	380.818	125	89.8169
U00096.3|b3698|AAC76721.2|CDS|yidB	399	153.17	0	0
U00096.3|b3699|AAT48201.1|CDS|gyrB	2415	1954.68	705	98.6915
U00096.3|b3700|AAC76723.1|CDS|recF	1074	613.678	78	34.7792
U00096.3|b3701|AAC76724.1|CDS|dnaN	1101	640.678	177	75.5961
U00096.3|b3702|AAC76725.1|CDS|dnaA	1404	943.678	200	57.9925
U00096.3|b3703|AAC76726.1|CDS|rpmH	141	61.5273	0	0
U00096.3|b3704|AAC76727.1|CDS|rnpA	360	138.739	0	0
U00096.3|b4557|ABD18707.1|CDS|yidD	258	103.038	0	0
U00096.3|b3705|AAC76728.1|CDS|yidC	1647	1186.68	1159	267.249
U00096.3|b3706|AAC76729.1|CDS|mnmE	1365	904.678	43	13.0059
U00096.3|b3707|AAC76730.1|CDS|tnaC	75	35.3466	0	0
U00096.3|b3708|AAC76731.2|CDS|tnaA	1416	955.678	11935	3417.25
U00096.3|b3709|AAC76732.1|CDS|tnaB	1248	787.678	525	182.38
U00096.3|b3710|AAC76733.1|CDS|mdtL	1176	715.678	14	5.35274
U00096.3|b3711|AAC76734.1|CDS|yidZ	960	503.299	30	16.3103
U00096.3|b3712|AAC76735.2|CDS|yieE	750	334.857	35	28.6005
U00096.3|b3713|AAC76736.1|CDS|chrR	567	225.96	17	20.5865
U00096.3|b3714|AAC76737.1|CDS|adeP	1338	877.678	163	50.8181
U00096.3|b3715|AAC76738.1|CDS|yieH	666	280.402	54	52.696
U00096.3|b3716|AAC76739.1|CDS|cbrB	468	180.622	36	54.5378
U00096.3|b3717|AAC76740.1|CDS|cbrC	588	236.682	52	60.1179
U00096.3|b3718|AAT48202.1|CDS|yieK	723	316.498	6	5.18736
U00096.3|b3719|AAC76742.3|CDS|yieL	1170	709.678	8	3.08457
U00096.3|b3720|AAC76743.1|CDS|bglH	1617	1156.68	24	5.6776
U00096.3|b3721|AAC76744.1|CDS|bglB	1413	952.678	7	2.01056
U00096.3|b3722|AAC76745.1|CDS|bglF	1878	1417.68	85	16.4062
U00096.3|b3723|AAC76746.1|CDS|bglG	837	399.438	14	9.59058
U00096.3|b3724|AAC76747.1|CDS|phoU	726	318.497	65	55.8436
U00096.3|b3725|AAC76748.1|CDS|pstB	774	351.857	73	56.7705
U00096.3|b3726|AAC76749.1|CDS|pstA	891	443.409	18	11.1079
U00096.3|b3727|AAC76750.1|CDS|pstC	960	503.299	24	13.0482
U00096.3|b3728|AAC76751.1|CDS|pstS	1041	580.678	93	43.8241
U00096.3|b3729|AAC76752.1|CDS|glmS	1830	1369.68	1222	244.128
U00096.3|b3730|AAC76753.1|CDS|glmU	1371	910.678	672	201.916
U00096.3|b3731|AAC76754.1|CDS|atpC	420	161.234	1	1.69711
U00096.3|b3732|AAC76755.1|CDS|atpD	1383	922.678	836	247.926
U00096.3|b3733|AAC76756.1|CDS|atpG	864	421.077	465	302.174
U00096.3|b3734|AAC76757.1|CDS|atpA	1542	1081.68	2637	667.08
U00096.3|b3735|AAC76758.1|CDS|atpH	534	209.939	348	453.579
U00096.3|b3736|AAC76759.1|CDS|atpF	471	181.883	274	412.214
U00096.3|b3737|AAC76760.1|CDS|atpE	240	96.836	0	0
U00096.3|b3738|AAC76761.1|CDS|atpB	816	383.113	1119	799.225
U00096.3|b3739|AAC76762.2|CDS|atpI	381	146.429	0	0
U00096.3|b3740|AAC76763.1|CDS|rsmG	624	256.074	101	107.925
U00096.3|b3741|AAC76764.1|CDS|mnmG	1890	1429.68	157	30.0488
U00096.3|b3742|AAC76765.1|CDS|mioC	444	170.749	24	38.4609
U00096.3|b3743|AAC76766.1|CDS|asnC	459	176.875	18	27.8466
U00096.3|b3744|AAC76767.1|CDS|asnA	993	533.173	48	24.6342
U00096.3|b3745|AAT48203.1|CDS|viaA	1452	991.678	73	20.1427
U00096.3|b3746|AAC76769.2|CDS|ravA	1497	1036.68	80	21.116
U00096.3|b3747|AAT48204.1|CDS|kup	1869	1408.68	89	17.288
U00096.3|b3748|AAC76771.2|CDS|rbsD	420	161.234	2	3.39422
U00096.3|b3749|AAC76772.1|CDS|rbsA	1506	1045.68	148	38.7284
U00096.3|b3750|AAC76773.1|CDS|rbsC	966	508.677	68	36.5791
U00096.3|b3751|AAC76774.1|CDS|rbsB	891	443.409	942	581.315
U00096.3|b3752|AAC76775.1|CDS|rbsK	930	476.797	329	188.811
U00096.3|b3753|AAC76776.1|CDS|rbsR	993	533.173	80	41.057
U00096.3|b3754|AAC76777.1|CDS|hsrA	1428	967.678	42	11.8764
U00096.3|b3755|AAT48205.1|CDS|yieP	693	297.051	134	123.435
U00096.3|b4480|AAT48206.1|CDS|hdfR	840	401.806	72	49.0322
U00096.3|b3764|AAC77485.1|CDS|yifE	339	131.207	0	0
U00096.3|b3765|AAC77486.2|CDS|yifB	1521	1060.68	20	5.15955
U00096.3|b3766|AAC77487.1|CDS|ilvL	99	45.2246	0	0
U00096.3|b4669|ACO60011.1|CDS|ilvX	51	24.9755	0	0
U00096.3|b4488|NA|CDS|ilvG	1645	1184.68	28	6.46731
U00096.3|b3769|AAC77489.1|CDS|ilvM	264	105.103	0	0
U00096.3|b3770|AAT48207.1|CDS|ilvE	930	476.797	14	8.03453
U00096.3|b3771|AAT48208.1|CDS|ilvD	1851	1390.68	18	3.5417
U00096.3|b3772|AAC77492.1|CDS|ilvA	1545	1084.68	22	5.54993
U00096.3|b3773|AAC77493.1|CDS|ilvY	894	445.932	7	4.29532
U00096.3|b3774|AAC76779.1|CDS|ilvC	1476	1015.68	29	7.81282
U00096.3|b3775|AAC76780.1|CDS|ppiC	282	111.303	0	0
U00096.3|b3777|NA|CDS|yifN	449	172.775	12	19.005
U00096.3|b3778|AAT48209.1|CDS|rep	2022	1561.68	121	21.2012
U00096.3|b3779|AAT48210.1|CDS|gpp	1485	1024.68	70	18.6929
U00096.3|b3780|AAC76785.1|CDS|rhlB	1266	805.678	133	45.1706
U00096.3|b3781|AAC76786.2|CDS|trxA	330	128.019	0	0
U00096.3|b3783|AAC76788.1|CDS|rho	1260	799.678	761	260.397
U00096.3|b3784|AAC76789.1|CDS|wecA	1104	643.678	202	85.8714
U00096.3|b3785|AAC76790.2|CDS|wzzE	1047	586.678	114	53.1705
U00096.3|b3786|AAT48211.1|CDS|wecB	1131	670.678	125	50.999
U00096.3|b3787|AAT48212.1|CDS|wecC	1263	802.678	92	31.3626
U00096.3|b3788|AAT48213.1|CDS|rffG	1068	607.678	83	37.3741
U00096.3|b3789|AAC76794.1|CDS|rffH	882	435.891	44	27.6211
U00096.3|b3790|AAT48214.2|CDS|wecD	675	285.863	20	19.1442
U00096.3|b3791|AAC76796.1|CDS|wecE	1131	670.678	73	29.7834
U00096.3|b3792|AAC76797.1|CDS|wzxE	1251	790.678	66	22.8407
U00096.3|b4481|AAT48215.1|CDS|wecF	1080	619.678	61	26.9358
U00096.3|b3793|AAC76800.1|CDS|wzyE	1353	892.678	72	22.0701
U00096.3|b3794|AAC76801.1|CDS|wecG	741	328.647	61	50.7885
U00096.3|b3795|AAT48216.1|CDS|yifK	1386	925.678	70	20.6921
U00096.3|b3800|AAT48217.1|CDS|aslB	1236	775.678	4	1.41106
U00096.3|b3801|AAC76804.1|CDS|aslA	1656	1195.68	28	6.40781
U00096.3|b3802|AAC76805.1|CDS|hemY	1197	736.678	332	123.318
U00096.3|b3803|AAC76806.1|CDS|hemX	1182	721.678	105	39.8118
U00096.3|b3804|AAC76807.1|CDS|hemD	741	328.647	53	44.1277
U00096.3|b3805|AAT48218.1|CDS|hemC	942	487.317	78	43.7974
U00096.3|b3806|AAC76809.1|CDS|cyaA	2547	2086.68	208	27.2756
U00096.3|b3807|AAC76810.1|CDS|cyaY	321	124.852	0	0
U00096.3|b4558|ABD18710.1|CDS|yifL	204	84.3198	0	0
U00096.3|b3809|AAC76812.2|CDS|dapF	825	390.054	20	14.0304
U00096.3|b3810|AAC76813.1|CDS|yigA	708	306.649	14	12.4926
U00096.3|b3811|AAC76814.1|CDS|xerC	897	448.462	30	18.3046
U00096.3|b3812|AAC76815.1|CDS|yigB	717	312.528	24	21.013
U00096.3|b3813|AAC76816.1|CDS|uvrD	2163	1702.68	72	11.5709
U00096.3|b4482|AAT48219.1|CDS|yigE	765	345.408	3	2.37659
U00096.3|b3816|AAC76819.1|CDS|corA	951	495.279	46	25.414
U00096.3|b3817|AAC76820.1|CDS|yigF	381	146.429	0	0
U00096.3|b3818|AAC76821.2|CDS|yigG	381	146.429	0	0
U00096.3|b3819|AAT48220.1|CDS|rarD	891	443.409	38	23.4501
U00096.3|b3820|AAC76823.2|CDS|yigI	468	180.622	6	9.08963
U00096.3|b3821|AAC76824.1|CDS|pldA	870	425.981	81	52.0308
U00096.3|b3822|AAT48221.1|CDS|recQ	1830	1369.68	84	16.7813
U00096.3|b3823|AAT48222.1|CDS|rhtC	621	254.408	4	4.30225
U00096.3|b3824|AAT48223.1|CDS|rhtB	621	254.408	3	3.22669
U00096.3|b3825|AAT48224.1|CDS|pldB	1023	562.678	17	8.26713
U00096.3|b3826|AAT48225.1|CDS|yigL	801	371.733	46	33.8604
U00096.3|b3827|AAC76830.1|CDS|yigM	900	451	3	1.82016
U00096.3|b3828|AAC76831.1|CDS|metR	954	497.946	4	2.19808
U00096.3|b3829|AAC76832.1|CDS|metE	2262	1801.68	13	1.97439
U00096.3|b3830|AAT48226.1|CDS|ysgA	816	383.113	10	7.14231
U00096.3|b3831|AAC76834.1|CDS|udp	762	343.278	1161	925.449
U00096.3|b3832|AAC76835.1|CDS|rmuC	1428	967.678	61	17.249
U00096.3|b3833|AAT48227.1|CDS|ubiE	756	339.048	101	81.5129
U00096.3|b3834|AAC76837.1|CDS|ubiJ	606	246.214	34	37.786
U00096.3|b3835|AAC76838.1|CDS|ubiB	1641	1180.68	409	94.7889
U00096.3|b3836|AAC76839.2|CDS|tatA	270	107.168	0	0
U00096.3|b3838|AAT48228.1|CDS|tatB	516	201.601	81	109.941
U00096.3|b3839|AAC76842.1|CDS|tatC	777	354.026	183	141.443
U00096.3|b4483|AAT48229.1|CDS|tatD	783	358.395	43	32.8301
U00096.3|b3842|AAC76845.1|CDS|rfaH	489	189.586	18	25.9795
U00096.3|b3843|AAC76846.1|CDS|ubiD	1494	1033.68	220	58.2376
U00096.3|b3844|AAC76847.1|CDS|fre	702	302.78	98	88.5655
U00096.3|b3845|AAT48230.1|CDS|fadA	1164	703.678	6	2.33315
U00096.3|b3846|AAC76849.1|CDS|fadB	2190	1729.68	35	5.53692
U00096.3|b3847|AAC76850.1|CDS|pepQ	1332	871.678	141	44.2618
U00096.3|b3848|AAC76851.2|CDS|yigZ	615	251.103	8	8.71775
U00096.3|b3849|AAT48231.1|CDS|trkH	1452	991.678	66	18.2112
U00096.3|b3850|AAC76853.1|CDS|hemG	546	215.652	33	41.8723
U00096.3|b3856|AAC76854.2|CDS|mobB	528	207.129	14	18.4949
U00096.3|b3857|AAC76855.1|CDS|mobA	585	235.124	13	15.1291
U00096.3|b3858|AAC76856.1|CDS|yihD	270	107.168	0	0
U00096.3|b3859|AAC76857.1|CDS|srkA	987	527.689	473	245.272
U00096.3|b3860|AAC76858.1|CDS|dsbA	627	257.75	1108	1176.27
U00096.3|b3861|AAC76859.2|CDS|yihF	1431	970.678	61	17.1957
U00096.3|b3862|AAC76860.1|CDS|yihG	933	479.417	92	52.5098
U00096.3|b3863|AAC76861.1|CDS|polA	2787	2326.68	246	28.9311
U00096.3|b3865|AAC76862.3|CDS|yihA	633	261.13	224	234.724
U00096.3|b3866|AAC76863.1|CDS|yihI	510	198.881	19	26.1412
U00096.3|b3867|AAC76864.2|CDS|hemN	1374	913.678	127	38.0344
U00096.3|b4686|ACO60012.1|CDS|yshB	111	49.9997	0	0
U00096.3|b3868|AAC76865.1|CDS|glnG	1410	949.678	23	6.627
U00096.3|b3869|AAC76866.1|CDS|glnL	1050	589.678	20	9.2807
U00096.3|b3870|AAC76867.1|CDS|glnA	1410	949.678	487	140.32
U00096.3|b3871|AAT48232.1|CDS|typA	1824	1363.68	888	178.183
U00096.3|b3872|AAC76869.1|CDS|yihL	711	308.599	8	7.09352
U00096.3|b3873|AAC76870.1|CDS|yihM	981	522.228	48	25.1505
U00096.3|b3874|AAC76871.1|CDS|yihN	1266	805.678	25	8.49071
U00096.3|b3875|AAC76872.1|CDS|ompL	693	297.051	4	3.68463
U00096.3|b3876|AAT48233.1|CDS|yihO	1404	943.678	20	5.79925
U00096.3|b3877|AAC76874.2|CDS|yihP	1386	925.678	17	5.02522
U00096.3|b3878|AAC76875.1|CDS|yihQ	2037	1576.68	12	2.08259
U00096.3|b3879|AAC76876.1|CDS|yihR	927	474.184	7	4.0394
U00096.3|b3880|AAD13442.2|CDS|yihS	1242	781.678	9	3.15051
U00096.3|b3881|AAD13443.1|CDS|yihT	879	433.401	3	1.89407
U00096.3|b3882|AAD13444.1|CDS|yihU	897	448.462	7	4.27108
U00096.3|b3883|AAD13445.2|CDS|yihV	897	448.462	2	1.22031
U00096.3|b3884|AAD13446.2|CDS|yihW	786	360.593	61	46.289
U00096.3|b3885|AAD13447.2|CDS|yihX	600	243.001	55	61.9328
U00096.3|b3886|AAD13448.1|CDS|yihY	873	428.446	25	15.9665
U00096.3|b3887|AAD13449.1|CDS|dtd	438	168.338	0	0
U00096.3|b3888|AAD13450.1|CDS|yiiD	990	530.428	66	34.0473
U00096.3|b3889|AAD13451.3|CDS|yiiE	213	87.4706	0	0
U00096.3|b3890|AAD13452.2|CDS|yiiF	219	89.5617	0	0
